일시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2024-10-06,40000,41031,41437,40000,40000,40977,41713,50289,50733,50229,46956,49385,54714,54739,48000,44902,48983,54910,55454,54988,53306,54287,47529,46868
2024-10-07,50962,50484,50442,47390,47911,47813,48875,58389,61183,58988,57572,61046,60564,62115,56753,54542,52970,63553,63332,63174,61164,62741,55631,56474
2024-10-08,48742,49279,48317,50341,52322,47825,49372,59543,61793,56658,53839,61049,59443,62004,56167,52453,53118,61765,60063,62125,64978,66052,55388,53632
2024-10-09,40000,40000,40000,40000,40000,40000,40000,40000,41859,41490,40000,43340,42015,45415,40000,40000,40000,49006,46150,45639,45882,48074,40000,40000
2024-10-10,47368,46516,49623,49210,49428,47492,48539,57782,59248,59974,54172,60784,61366,63935,53444,53880,55649,61135,63327,60471,64873,61278,55750,54233
2024-10-11,48531,49819,47667,48394,50721,50825,47704,59969,56199,58961,55115,62327,62064,61473,55614,55117,56132,60764,60014,62669,63808,62204,54456,54259
2024-10-12,40299,40913,42157,40000,40000,41017,43015,50458,51217,48469,45946,52621,52675,53110,45442,46237,47219,53550,54140,54014,54602,53107,48420,43812
2024-10-13,41648,40920,42123,40000,40000,40000,40000,48595,50887,51367,46449,52506,53010,54671,46042,45902,46887,53425,56101,54896,56444,54083,45849,44926
2024-10-14,48579,49107,48070,48037,50448,50536,49333,58464,57960,59967,51888,62993,59820,62535,56138,55934,54833,63245,62328,64491,64657,64948,55619,55655
2024-10-15,48232,48682,46844,49130,48264,48614,48168,60200,57045,59270,54852,61138,60270,62508,54931,52512,53814,62341,62545,61642,62958,65371,52710,54424
2024-10-16,47244,49060,49989,49594,48403,48862,51678,59938,59252,60366,54579,58443,61544,62211,54078,58223,54884,60204,65293,62420,62643,64642,55695,54940
2024-10-17,50103,48288,48519,48069,48089,46381,47191,58520,57860,57713,55294,60802,61063,63805,54926,53698,57467,62249,59630,64764,65624,63018,51729,54876
2024-10-18,48636,49441,50233,48186,46281,48091,46920,58895,57417,56758,58573,62082,60882,60904,56086,55624,53808,63278,64267,63459,61815,63315,51828,57474
2024-10-19,40000,40000,40000,40000,40000,41015,40695,49798,50040,51541,43337,47402,53914,50836,46624,42617,45939,55155,54786,55517,54566,57118,46718,46354
2024-10-20,40039,40005,42471,40180,40992,40306,41264,50565,50679,51047,45608,52602,51059,54091,45728,46557,44482,57289,55796,55127,55846,54405,45718,46798
2024-10-21,49879,49672,49459,48052,46977,48307,50835,55914,57272,59667,54476,60595,59023,61493,54172,52687,54998,64028,61871,64519,60560,64207,56084,51113
2024-10-22,51026,48586,50145,47456,49076,47822,49646,61241,59734,58040,53821,60788,64784,60793,56704,55925,56766,63253,62873,62804,60240,62939,54490,56416
2024-10-23,49943,48499,48953,50315,47273,51035,48627,59000,61069,56335,54797,61446,62824,63366,56031,54783,56474,62195,63873,61218,62921,62597,58221,54693
2024-10-24,49846,47875,49206,48156,46299,50258,50113,58596,62002,58795,55887,60749,62551,59751,54336,56183,53598,63937,60688,63634,62326,61959,55559,54676
2024-10-25,50819,47137,49296,48651,50610,50471,46382,58156,58983,60866,54758,57969,61883,62810,57247,56283,54596,64815,60394,61846,60318,63481,53563,53039
2024-10-26,42695,40315,40000,40000,41441,41065,40000,49619,48874,50320,48864,51383,55037,51495,44136,45943,44675,56761,56104,53760,55483,53122,45469,47960
2024-10-27,42131,41708,41161,41928,41372,42058,41061,52117,49446,48791,46703,53110,53452,53754,45632,47580,44215,54581,56119,55414,52710,55847,45079,45880
2024-10-28,47395,46182,49594,49616,48402,49970,49257,61285,56791,61656,54128,62725,61082,61553,54479,52231,53742,62048,62430,59925,62701,63669,56013,52350
2024-10-29,50368,49721,45612,50825,49302,49516,48260,59290,56844,56870,56784,61988,61676,62467,55846,55354,56410,63540,63604,65720,62678,63510,55891,56920
2024-10-30,50213,47106,47264,52703,49317,48395,48106,58124,56794,58661,56337,59521,61121,60907,53945,55684,53426,63810,65702,61698,61983,61109,56430,55556
2024-10-31,48797,48527,50213,50842,51729,50928,46647,58774,59045,60655,54496,63020,62673,59488,54306,55165,55854,63218,64644,61901,64976,64145,57142,55178
2024-11-01,49597,51047,47896,50181,49518,49451,45751,59604,59396,57927,52826,59870,60762,60242,52288,58932,54188,63527,64130,58918,61277,64531,54373,53253
2024-11-02,42708,41285,40000,40000,40280,40000,41194,48491,49257,51776,46416,52032,52644,47717,48563,47015,46408,52406,53819,54765,57558,52246,47440,43845
2024-11-03,40000,40000,41587,40480,40000,43614,40000,51470,52532,51703,45587,54720,53785,56941,46509,43928,48521,56311,55610,55560,53857,53454,46706,48827
2024-11-04,50720,50146,49489,48390,48786,47897,47020,56750,61578,59235,58587,59094,61808,59879,53909,54432,55631,60147,63234,59643,63226,64062,53231,54935
2024-11-05,48229,49734,50511,49877,50631,47708,50577,61386,58588,59786,54176,59063,61065,63995,56553,54367,54797,61509,60875,61278,62579,63942,56512,58357
2024-11-06,47777,49183,48992,47336,50130,49250,50032,62410,59604,59008,53477,63156,61965,60035,55518,55852,56430,64639,62931,62819,62222,64418,53880,56445
2024-11-07,46753,51570,48298,49811,48950,48600,50359,59672,59544,59749,53541,62672,59211,64214,53770,55248,53255,60712,65722,60904,64746,62826,54815,56401
2024-11-08,49991,47467,48633,48032,47380,49172,49170,58197,60288,62464,57368,60699,58331,61545,55438,53012,54252,60379,63135,62263,64060,61269,55595,53978
2024-11-09,40000,41022,40000,41230,40000,41991,43308,48555,51845,50311,47866,53874,53561,51043,47313,48054,47264,52122,54179,52505,55115,56428,46035,48478
2024-11-10,41439,41356,41100,42305,41312,41464,42481,51847,51027,48187,48173,53024,52276,53709,48553,48139,46655,54113,54329,52528,55061,53633,45501,46645
2024-11-11,49266,48293,49588,51202,48386,48076,50811,59395,61311,59282,52985,60615,63028,59482,56575,55396,54051,64277,62958,66071,59779,62434,52805,53253
2024-11-12,48462,50649,47981,48209,50128,50398,51204,57306,57705,60719,52798,63772,63460,61590,55324,55245,55791,62320,67842,61747,64222,65191,55942,52758
2024-11-13,51291,50150,48753,47422,50395,48934,48778,57918,57082,59365,56489,59892,61921,59938,55680,55135,53048,65564,61725,63516,63908,62828,55446,54098
2024-11-14,47228,50247,49833,49363,50691,49758,50154,60979,57833,59304,55247,61072,59335,63450,55097,56040,55851,63582,65124,64647,63505,63228,54970,56072
2024-11-15,49222,51743,48714,46262,48993,46966,49194,60135,61920,58092,55661,64103,60042,61272,54863,56285,55092,63359,63489,65342,64251,65134,55369,54859
2024-11-16,42097,42656,40314,40812,40030,44272,40000,50658,50245,51755,47800,49873,51640,55911,46178,46316,47271,56260,54863,53575,53215,53638,47513,47960
2024-11-17,40776,42607,40129,41678,40081,40000,40167,52043,48511,51836,46897,54587,55059,55429,45733,46553,45214,54665,54778,54621,54696,55562,45291,43188
2024-11-18,48888,51082,49254,49208,50499,46100,48223,58499,58087,59742,53639,60611,60051,63526,54972,54582,51961,67142,64227,62583,65516,62851,50585,56331
2024-11-19,48354,46208,48695,49670,49129,49874,48594,57853,58759,58764,54780,59736,63323,63144,53145,57183,55877,61890,63513,63630,62515,62940,54297,53581
2024-11-20,48863,47673,51469,47373,51034,50440,48976,59453,60839,57271,54073,57672,61330,60887,56442,56784,54095,62328,63375,63121,62386,64342,53215,58011
2024-11-21,46537,47648,49941,50015,49346,47475,47631,58763,59800,59231,57261,60902,61288,61680,57947,54342,55833,62163,63737,62791,62961,64348,56665,54327
2024-11-22,48882,48094,48914,45713,48667,52500,48909,58215,59300,57434,57287,61625,59575,60885,54122,52731,55631,65684,61139,61759,63608,64348,53347,54766
2024-11-23,40000,41517,40776,41204,41818,41203,40000,49635,52128,47705,48773,53178,53817,52623,50452,48226,48072,54519,56195,53422,55259,54732,48585,48435
2024-11-24,40000,41047,41329,40000,42162,42386,40000,48965,53446,52813,49143,52445,51792,52903,44746,46277,46293,54685,54645,54906,55711,55751,48226,46397
2024-11-25,50079,49999,47717,50333,48130,50429,49114,58279,59104,56474,54580,63026,60497,62115,53300,53826,55337,64034,62241,64070,61180,62946,55347,55879
2024-11-26,50892,48914,47763,46721,49014,45298,49252,58643,58723,60192,55486,60954,64272,63015,52671,54278,53358,62853,61319,64200,61789,63140,54748,56727
2024-11-27,52913,50310,48602,45984,46556,48573,51787,59319,60693,59604,54044,60819,61367,60897,55524,56157,55577,62963,62701,64173,62811,62868,56821,55759
2024-11-28,48088,48589,49159,49597,51195,51202,48209,59963,59417,60137,51964,62914,62017,60752,58937,54649,55181,63891,62247,62221,65124,62152,52943,55254
2024-11-29,47975,51737,46554,49057,49277,45760,49022,55755,58922,59014,54222,60258,62457,60027,52219,53836,54092,62980,61719,62292,62388,60749,54382,54083
2024-11-30,40586,41127,40434,40000,42526,40000,40000,50593,50512,50441,45202,55619,51634,54335,46516,46148,46030,55110,56238,52850,56702,56728,49533,46745
2024-12-01,40000,40703,43142,42378,40343,40000,40617,53109,50029,48845,46744,55755,52090,51531,46890,47594,48134,56489,55045,54799,54325,52730,45031,45921
2024-12-02,47956,48414,49696,50085,48941,47782,49548,60562,58632,60636,53542,59863,62443,62194,54280,55260,53934,62382,60657,64880,62051,64098,54425,57758
2024-12-03,50857,50870,48624,46650,51625,49982,50004,58267,57806,57704,53200,59389,60846,60362,54408,54119,54086,62355,63264,64652,63156,64538,50807,56312
2024-12-04,48910,52749,48622,49950,48211,50200,49252,59783,60762,64680,55128,60364,60005,62370,56254,53274,54143,61993,61927,60558,59569,65034,56940,55764
2024-12-05,52485,46705,50566,49896,47799,48704,46677,59294,61059,57815,55845,61998,60126,61193,57361,53549,58122,61652,66350,62456,66016,63658,55065,57566
2024-12-06,48200,47422,49665,49644,50447,45558,46343,59402,57847,58675,56142,60766,61116,59555,53505,57897,54526,62997,60658,63324,63902,61834,56757,52949
2024-12-07,40000,40513,40000,40000,41991,40000,42069,51467,50814,48232,47238,51925,52222,56259,45265,47748,46704,53267,55338,53209,53620,56024,48421,46693
2024-12-08,42108,42452,40203,40211,40000,40000,42046,49729,48831,49154,44801,53619,54135,51612,47775,46223,47296,53623,54517,55289,54957,54049,47829,45209
2024-12-09,49318,47857,51053,50838,48315,50301,47548,58441,55642,57780,54659,63710,61750,61824,52826,56631,54605,63805,64878,61365,64437,62486,55944,55158
2024-12-10,48390,49226,48867,49317,48180,48726,52038,57870,58486,55599,54130,63185,62681,61733,51587,53961,54930,64218,63828,63248,61817,65320,56125,57411
2024-12-11,47949,49176,48212,50971,47618,50289,48953,59774,57185,60190,54180,61714,59924,60970,55529,52659,55329,63008,60485,65008,64215,65367,55230,54958
2024-12-12,48977,47091,49720,49255,47419,49227,51127,61181,59694,56476,54069,61749,61812,60494,55719,56055,52070,61323,64246,61171,61903,64710,55021,55911
2024-12-13,46704,48477,48455,52225,51215,47515,49954,58260,60307,59239,54834,60524,61420,61974,55467,56478,53665,63173,64335,61632,65153,64645,54732,56280
2024-12-14,40000,40000,41190,42590,40000,40053,41815,52903,47670,50099,47700,52406,50571,50489,47599,48400,46450,55056,54278,54592,56947,55116,45949,45875
2024-12-15,41411,41539,40203,41146,42471,41689,40000,48893,50156,53223,46309,52298,52900,51928,46713,46736,45418,52622,55335,55090,54542,57372,45917,47278
2024-12-16,48419,47721,49251,48122,49783,50164,46714,62358,60174,56963,56020,61184,60738,63727,54565,55937,53024,61599,63479,64520,62963,60909,55828,54625
2024-12-17,48371,49234,50091,50945,48970,50637,49811,56642,60060,57756,54878,63257,60952,62323,54597,56777,55221,61858,62285,60436,61651,64950,57651,56252
2024-12-18,48297,47175,47220,49079,47707,48250,51586,57061,59974,61291,56306,62306,63392,62135,55233,54779,54217,64495,63253,63899,65054,64153,55190,53147
2024-12-19,49659,49972,48339,47277,52327,47106,45799,60574,57347,62263,53933,58715,59548,63243,53900,54463,56262,63424,62905,63301,65499,61231,54153,56990
2024-12-20,48843,49690,48838,50397,48978,48790,51018,60175,56495,57150,56748,60201,61016,61590,52825,57320,54754,60746,61756,61925,59496,62891,53660,54503
2024-12-21,41069,40000,41322,40406,41041,40442,41383,50288,50458,53090,44966,53454,53120,54433,47634,44099,44204,53995,57033,53597,53691,55909,50650,46457
2024-12-22,45280,40199,40266,41133,41034,40811,40697,51708,53668,49254,45150,52702,52451,52961,46127,45362,46350,55012,54239,57014,53972,56017,46552,47071
2024-12-23,48662,48057,48300,49236,49643,48069,48778,57941,60717,58234,55389,62804,59960,60161,53417,55620,55740,59270,63252,63666,63699,65265,57271,55088
2024-12-24,49749,49829,50527,48204,50206,49737,48811,59884,60626,58873,54520,57016,58137,60025,54659,55005,53045,61457,65080,62328,64758,62015,55545,54080
2024-12-25,40000,40000,40000,40000,40000,40000,40000,42866,42992,40470,40000,43660,42804,45743,40000,40000,40000,46022,45756,44288,45135,44869,40000,40813
2024-12-26,48436,49228,47403,50469,49746,47304,47554,60376,58103,57672,54285,59908,60477,59209,53051,57476,55882,63795,62864,61711,60857,63882,55010,56423
2024-12-27,49580,49330,50907,52186,49061,48137,47131,59125,59411,58641,54459,60486,62385,61248,53371,55794,55028,65909,60033,62007,61200,61574,54867,55543
2024-12-28,40300,40000,42075,42438,41576,40539,43679,51157,53115,48103,44714,52845,52607,51706,46264,48607,47663,56347,57580,54272,54762,52608,46581,45850
2024-12-29,43500,42330,40000,40000,40000,40486,40186,49543,49733,50428,45087,52002,52671,53883,48115,45310,46001,51773,55841,56652,54488,53704,45680,46816
2024-12-30,51236,49471,50558,48572,48788,48548,49885,58505,57257,59421,54055,61173,61787,63777,53737,52616,57005,64939,64117,63999,62479,62946,56540,57441
2024-12-31,50394,47892,50180,48674,48877,47960,48117,58908,58534,59290,55688,63035,61089,60839,55886,57247,53201,61007,62056,59543,63794,61424,55286,55242
2025-01-01,51835,49465,47599,48997,48320,45580,49158,59034,58281,56796,56764,63209,61308,60012,53496,54763,56040,61692,64280,64525,61860,62673,54034,53911
2025-01-02,47579,49746,49126,49511,49114,50415,49996,60306,58831,60669,52809,59828,62310,61156,55823,53413,51694,63152,65684,61840,63176,60020,58574,53404
2025-01-03,49311,47651,50472,47048,51465,47465,50124,60170,58489,57814,55384,59267,61429,60661,56242,57093,55048,61219,61227,63072,63061,59320,53467,55549
2025-01-04,41410,43809,41089,40400,42362,41076,40682,50444,52566,52216,43572,51492,51231,54970,45846,46945,43471,56168,55536,54113,54231,54374,45888,45295
2025-01-05,41138,40000,42372,40271,40000,40285,40000,52597,50543,50992,46731,53238,52284,54485,44866,46411,48058,55368,53701,54780,55753,53786,46185,45155
2025-01-06,47434,48419,46604,48099,50291,48731,48482,58464,60135,57558,51085,58976,64139,61837,53985,53337,54315,63152,61621,62220,64814,63033,56737,55850
2025-01-07,47182,48811,48457,48940,52205,48010,49985,58328,58792,56245,56984,60988,62636,62961,53404,55272,55329,64514,63745,60469,66932,60200,56871,54655
2025-01-08,50040,49401,50650,49749,50222,47319,49586,63145,58783,60950,55764,60039,59610,59335,53455,56441,54932,62606,61696,64102,64456,59331,54751,56128
2025-01-09,43284,50788,49130,50171,48020,47975,49949,57373,59262,58134,53588,61750,60642,62662,52585,55504,52001,62600,64000,64000,64777,65578,54841,56877
2025-01-10,47579,50377,48913,48060,47550,51001,48258,60088,56378,57270,53427,60823,61382,61702,56620,53911,55548,63370,62084,63074,62599,64884,54107,55858
2025-01-11,41644,40000,43084,40000,41496,40998,40000,50012,50484,49367,49934,55315,52248,52404,49259,49219,45379,56231,54635,56431,53605,52391,49686,49257
2025-01-12,40000,40000,40324,40000,40996,40000,40922,50687,52168,50950,44058,54717,52941,49874,46420,47475,47148,55048,54753,54527,55907,54933,46129,48186
2025-01-13,50317,49923,50005,50375,47823,47912,48246,59277,59288,60011,54137,62079,62352,62395,55181,56214,55415,61676,61962,61189,61812,64395,55894,54106
2025-01-14,48457,48206,47730,50245,49861,51112,50408,59551,56954,56645,53732,62591,60294,62470,56260,55936,55785,59867,64216,63326,65734,61855,56503,54864
2025-01-15,49227,50836,50520,50052,47225,49166,50431,60310,58385,57604,53499,61567,61654,58233,53883,56968,57054,63104,65672,63543,60077,62241,54379,52171
2025-01-16,49408,50312,48714,50180,50888,48719,48825,58308,58889,58864,56751,63055,61625,59965,54944,54676,54306,63146,64113,59312,63803,63005,54869,54960
2025-01-17,47863,47552,48928,47944,50449,47030,48734,58509,58596,58573,52840,61991,59724,62247,54902,54272,56422,63549,65410,64547,63264,63999,53527,54747
2025-01-18,40000,41658,40000,40032,40981,40497,40720,52456,49739,48834,48630,52240,51957,52774,47048,47055,43680,54901,54269,57111,51788,53112,48728,47153
2025-01-19,40000,40000,40000,41308,40270,40248,40000,48891,48720,51408,46450,52223,51002,55814,46901,47064,47156,55252,54983,54362,53728,55478,47614,44548
2025-01-20,48350,49132,50951,49713,50205,48305,47290,58168,57727,60576,53488,57930,60300,60895,56346,54185,55212,64964,66643,62632,62185,61819,55683,54789
2025-01-21,47719,47891,46524,48607,50943,49641,48266,60451,57264,60477,54465,59647,61340,58713,54718,54688,55653,64359,63860,62954,63708,62508,55387,55902
2025-01-22,50774,51551,47830,49081,49402,47964,47618,57935,62213,59621,56145,61565,61161,60826,55282,55615,56254,62151,60115,62166,63747,61593,54567,54993
2025-01-23,45651,51542,51616,50460,49012,49120,51230,58479,61680,57323,56351,59089,59494,61686,54569,55694,58608,62982,60541,64377,63625,62971,57627,55735
2025-01-24,52134,48322,48147,49534,48169,49949,49022,61238,61265,55215,58082,59364,60454,58591,55856,53586,53485,66483,62861,62489,62523,63496,55598,55427
2025-01-25,40000,41680,41684,41514,40000,40000,42485,51355,48526,49430,46880,50313,53539,48798,43496,49158,42705,53123,53409,54358,53414,54228,47808,47354
2025-01-26,41754,41876,41104,42758,44683,40000,40000,52110,49761,51941,47187,57161,53245,48985,47579,45370,49003,57017,52644,55298,57046,56271,46613,47613
2025-01-27,51096,49644,47665,47099,51094,46540,49612,60291,58047,60654,55226,58000,61482,59935,57922,54456,56677,63980,64172,61605,64843,65258,54085,54241
2025-01-28,47513,50783,50342,51241,46734,49472,50690,59827,58481,56099,51497,61641,61006,61099,54149,55649,54501,61196,65579,63610,63960,64209,52588,56271
